sample_id,feature,feature_scope,channel_set,onset_seconds,peak_change_seconds,signed_timing_error_seconds,absolute_timing_error_seconds,baseline_level,early_ictal_level,early_contrast,top10_overlap,top10_enrichment,channels_used
train_000027,ripple_power,channel_local,all,13.843409,14.000000000000002,0.15659100000000237,0.15659100000000237,0.38370588421821594,0.009570077061653137,-0.3741358071565628,0.0,-0.5630242824554443,92
train_000027,ripple_power,channel_local,line_clean,13.843409,14.000000000000002,0.15659100000000237,0.15659100000000237,0.38370588421821594,0.009570077061653137,-0.3741358071565628,,,92
train_000027,fast_ripple_power,channel_local,all,13.843409,14.000000000000002,0.15659100000000237,0.15659100000000237,0.47377631068229675,0.17911694943904877,-0.294659361243248,1.0,-0.4757509231567383,92
train_000027,fast_ripple_power,channel_local,line_clean,13.843409,14.000000000000002,0.15659100000000237,0.15659100000000237,0.47377631068229675,0.17911694943904877,-0.294659361243248,,,92
train_000027,high_low_ratio,channel_local,all,13.843409,14.125000000000002,0.28159100000000237,0.28159100000000237,1.2021052837371826,1.3601610660552979,0.15805578231811523,3.0,0.686976432800293,92
train_000027,high_low_ratio,channel_local,line_clean,13.843409,14.125000000000002,0.28159100000000237,0.28159100000000237,1.2021052837371826,1.3601610660552979,0.15805578231811523,,,92
train_000027,low_frequency_suppression,channel_local,all,13.843409,14.125000000000002,0.28159100000000237,0.28159100000000237,1.223171591758728,1.5946416854858398,0.3714700937271118,1.0,-0.18529939651489258,92
train_000027,low_frequency_suppression,channel_local,line_clean,13.843409,14.125000000000002,0.28159100000000237,0.28159100000000237,1.223171591758728,1.5946416854858398,0.3714700937271118,,,92
train_000027,spectral_centroid,channel_local,all,13.843409,14.125000000000002,0.28159100000000237,0.28159100000000237,1.666907548904419,2.452381134033203,0.7854735851287842,2.0,1.0026965141296387,92
train_000027,spectral_centroid,channel_local,line_clean,13.843409,14.125000000000002,0.28159100000000237,0.28159100000000237,1.666907548904419,2.452381134033203,0.7854735851287842,,,92
train_000027,spectral_entropy_change,channel_local,all,13.843409,14.125000000000002,0.28159100000000237,0.28159100000000237,1.609522819519043,1.790817379951477,0.18129456043243408,1.0,0.4578206539154053,92
train_000027,spectral_entropy_change,channel_local,line_clean,13.843409,14.125000000000002,0.28159100000000237,0.28159100000000237,1.609522819519043,1.790817379951477,0.18129456043243408,,,92
train_000027,rhythmicity,channel_local,all,13.843409,16.500000000000004,2.656591000000004,2.656591000000004,1.146986722946167,0.9119191765785217,-0.23506754636764526,0.0,-0.3085517883300781,92
train_000027,rhythmicity,channel_local,line_clean,13.843409,16.500000000000004,2.656591000000004,2.656591000000004,1.146986722946167,0.9119191765785217,-0.23506754636764526,,,92
train_000027,multiband_fast_activity,channel_local,all,13.843409,15.125000000000002,1.2815910000000024,1.2815910000000024,0.7346705198287964,1.1044049263000488,0.36973440647125244,6.0,2.017714023590088,92
train_000027,multiband_fast_activity,channel_local,line_clean,13.843409,15.125000000000002,1.2815910000000024,1.2815910000000024,0.7346705198287964,1.1044049263000488,0.36973440647125244,,,92
train_000027,fast_suppression_joint,channel_local,all,13.843409,14.000000000000002,0.15659100000000237,0.15659100000000237,0.4445074498653412,0.4910086393356323,0.04650118947029114,3.0,0.8207418918609619,92
train_000027,fast_suppression_joint,channel_local,line_clean,13.843409,14.000000000000002,0.15659100000000237,0.15659100000000237,0.4445074498653412,0.4910086393356323,0.04650118947029114,,,92
train_000027,physiology_composite,channel_local,all,13.843409,14.125000000000002,0.28159100000000237,0.28159100000000237,0.7360324859619141,0.9610146880149841,0.22498220205307007,3.0,0.6844115257263184,92
train_000027,physiology_composite,channel_local,line_clean,13.843409,14.125000000000002,0.28159100000000237,0.28159100000000237,0.7360324859619141,0.9610146880149841,0.22498220205307007,,,92
train_000027,recruitment_consensus,channel_propagation,all,13.843409,15.500000000000002,1.6565910000000024,1.6565910000000024,2.22271728515625,2.446551561355591,0.22383427619934082,1.0,2.8097057342529297,92
train_000027,recruitment_persistence,channel_propagation,all,13.843409,14.125000000000002,0.28159100000000237,0.28159100000000237,0.7216364145278931,2.1872711181640625,1.4656347036361694,4.0,1.430037260055542,92
train_000027,recruitment_change_rate,channel_propagation,all,13.843409,15.500000000000002,1.6565910000000024,1.6565910000000024,1.5339970588684082,1.9235038757324219,0.38950681686401367,1.0,0.6873083114624023,92
train_000027,early_recruitment_lead,channel_propagation,all,13.843409,13.250000000000002,-0.5934089999999976,0.5934089999999976,4.505534648895264,4.8472819328308105,0.3417472839355469,1.0,0.6974291801452637,92
train_000027,propagation_participation,channel_propagation,all,13.843409,14.125000000000002,0.28159100000000237,0.28159100000000237,11.634956359863281,37.679927825927734,26.044971466064453,1.0,-7.517542839050293,92
train_000027,lagged_outflow,channel_propagation,all,13.843409,14.125000000000002,0.28159100000000237,0.28159100000000237,1.0244083404541016,1.7116038799285889,0.6871955394744873,2.0,0.3266404867172241,92
train_000027,net_lagged_outflow,channel_propagation,all,13.843409,15.500000000000002,1.6565910000000024,1.6565910000000024,1.2600202560424805,1.6167720556259155,0.35675179958343506,1.0,0.4242364168167114,92
train_000027,coactivation_strength,channel_propagation,all,13.843409,14.125000000000002,0.28159100000000237,0.28159100000000237,1.0646377801895142,2.276064395904541,1.2114266157150269,1.0,-0.11699283123016357,92
train_000027,recruited_fraction_2z,global_propagation,all,13.843409,14.125000000000002,0.28159100000000237,0.28159100000000237,0.0,0.678703784942627,0.678703784942627,,,92
train_000027,recruited_fraction_3z,global_propagation,all,13.843409,16.625000000000004,2.781591000000004,2.781591000000004,0.0,0.0,0.0,,,92
train_000027,recruitment_fraction_slope,global_propagation,all,13.843409,14.125000000000002,0.28159100000000237,0.28159100000000237,0.0,0.0,0.0,,,92
train_000027,recruitment_dispersion,global_propagation,all,13.843409,14.125000000000002,0.28159100000000237,0.28159100000000237,0.020825423300266266,0.4793454706668854,0.4585200473666191,,,92
train_000027,propagation_front,global_propagation,all,13.843409,14.125000000000002,0.28159100000000237,0.28159100000000237,0.0,0.11267849057912827,0.11267849057912827,,,92
train_000027,network_density,global_propagation,all,13.843409,14.125000000000002,0.28159100000000237,0.28159100000000237,-7.450580596923828e-08,3.9301600456237793,3.9301601201295853,,,92
train_000027,largest_component_fraction,global_propagation,all,13.843409,13.625000000000002,-0.21840899999999763,0.21840899999999763,0.0,0.3372454047203064,0.3372454047203064,,,92
train_000027,mean_lagged_connectivity,global_propagation,all,13.843409,14.125000000000002,0.28159100000000237,0.28159100000000237,0.013705604709684849,1.959211826324463,1.945506221614778,,,92
train_000128,line_length,channel_local,all,39.771267,42.25,2.4787329999999983,2.4787329999999983,1.0472526550292969,0.6397843360900879,-0.407468318939209,1.0,-0.9258123338222504,124
train_000128,line_length,channel_local,line_clean,39.771267,39.875,0.1037329999999983,0.1037329999999983,1.1009507179260254,0.6108238101005554,-0.49012690782546997,,,62
train_000128,rms_change,channel_local,all,39.771267,39.0,-0.7712670000000017,0.7712670000000017,1.4280872344970703,1.560321569442749,0.1322343349456787,3.0,0.3983191251754761,124
train_000128,rms_change,channel_local,line_clean,39.771267,42.625,2.8537329999999983,2.8537329999999983,1.4691754579544067,1.413827896118164,-0.055347561836242676,,,62
train_000128,teager_energy,channel_local,all,39.771267,42.5,2.7287329999999983,2.7287329999999983,0.9868340492248535,0.2890850305557251,-0.6977490186691284,1.0,-0.07533365488052368,124
train_000128,teager_energy,channel_local,line_clean,39.771267,40.625,0.8537329999999983,0.8537329999999983,0.8930599689483643,0.5818791389465332,-0.31118083000183105,,,62
train_000128,kurtosis,channel_local,all,39.771267,42.75,2.9787329999999983,2.9787329999999983,1.2117066383361816,1.2289860248565674,0.017279386520385742,1.0,-0.11476731300354004,124
train_000128,kurtosis,channel_local,line_clean,39.771267,42.0,2.2287329999999983,2.2287329999999983,1.368021845817566,1.1438007354736328,-0.2242211103439331,,,62
train_000128,beta_power,channel_local,all,39.771267,39.875,0.1037329999999983,0.1037329999999983,1.0906014442443848,0.8205811977386475,-0.2700202465057373,2.0,0.4061753749847412,124
train_000128,beta_power,channel_local,line_clean,39.771267,39.875,0.1037329999999983,0.1037329999999983,0.9565263986587524,0.8668514490127563,-0.0896749496459961,,,62
train_000128,low_gamma_power,channel_local,all,39.771267,42.75,2.9787329999999983,2.9787329999999983,1.195462703704834,1.3428833484649658,0.14742064476013184,1.0,-0.8287128210067749,124
