feature,relative_time_bin,median,q25,q75,n
fast_suppression_joint,-0.375,0.007791638374328613,-0.8332937359809875,0.36249104142189026,5
fast_suppression_joint,-0.25,-0.10281947255134583,-0.5085982084274292,0.36249104142189026,5
fast_suppression_joint,-0.125,-0.10281947255134583,-0.4824356138706207,0.14316871762275696,5
fast_suppression_joint,0.0,0.14316871762275696,-0.4824356138706207,0.32012736797332764,5
fast_suppression_joint,0.125,0.22334612905979156,-0.8332937359809875,0.6387842297554016,5
fast_suppression_joint,0.25,0.31241245567798615,-0.8332937359809875,0.6387842297554016,5
fast_suppression_joint,0.375,0.20435023307800293,-0.8332937359809875,0.31241245567798615,5
fast_suppression_joint,0.5,0.17447328567504883,-0.8332937359809875,0.4990411698818207,5
fast_suppression_joint,0.625,0.096224844455719,-0.8332937359809875,0.3581985533237457,5
fast_suppression_joint,0.75,-0.15487781167030334,-0.8332937359809875,0.04599112272262573,5
fast_suppression_joint,0.875,-0.11944155395030975,-0.8332937359809875,0.06717634201049805,5
fast_suppression_joint,1.0,-0.19183455407619476,-0.8332937359809875,0.06717634201049805,5
fast_suppression_joint,1.125,-0.19183455407619476,-0.8332937359809875,0.33410365879535675,5
fast_suppression_joint,1.25,-0.19183455407619476,-0.8332937359809875,0.3359922915697098,5
fast_suppression_joint,1.375,-0.36779549717903137,-0.8332937359809875,0.45111818611621857,5
fast_suppression_joint,1.5,-0.36779549717903137,-0.8332937359809875,0.4763060212135315,5
fast_suppression_joint,1.625,0.20798727869987488,-0.8332937359809875,0.4763060212135315,5
fast_suppression_joint,1.75,0.20798727869987488,-0.8332937359809875,0.2768564224243164,5
fast_suppression_joint,1.875,0.10325759649276733,-0.43953070044517517,0.2768564224243164,5
fast_suppression_joint,2.0,0.017924219369888306,-0.43953070044517517,0.5341665893793106,5
fast_suppression_joint,2.125,0.027896463871002197,-0.8332937359809875,0.6701148897409439,5
fast_suppression_joint,2.25,0.017924219369888306,-0.8332937359809875,0.14449435472488403,5
fast_suppression_joint,2.375,-0.06313389539718628,-0.42753157019615173,0.14449435472488403,5
fast_suppression_joint,2.5,-0.06313389539718628,-0.42753157019615173,0.14449435472488403,5
fast_suppression_joint,2.625,-0.42655688524246216,-0.8332937359809875,-0.06313389539718628,5
fast_suppression_joint,2.75,-0.42655688524246216,-0.8332937359809875,-0.06461715698242188,5
fast_suppression_joint,2.875,-0.42655688524246216,-0.8332937359809875,-0.24124972522258759,5
fast_suppression_joint,3.0,-0.42655688524246216,-0.8332937359809875,-0.36779549717903137,5
fast_suppression_joint,3.125,-0.42655688524246216,-0.8332937359809875,-0.36779549717903137,5
fast_suppression_joint,3.25,-0.42655688524246216,-0.8332937359809875,-0.36779549717903137,5
fast_suppression_joint,3.375,-0.36779549717903137,-0.8332937359809875,-0.25358568131923676,5
fast_suppression_joint,3.5,-0.36779549717903137,-0.8332937359809875,-0.25358568131923676,5
fast_suppression_joint,3.625,-0.36779549717903137,-0.8332937359809875,-0.25358568131923676,5
fast_suppression_joint,3.75,-0.36779549717903137,-0.8332937359809875,0.08294719457626343,5
fast_suppression_joint,3.875,-0.36779549717903137,-0.8332937359809875,0.08294719457626343,5
fast_suppression_joint,4.0,-0.36779549717903137,-0.5099850594997406,0.8438546061515808,5
fast_suppression_joint,4.125,-0.36779549717903137,-0.5099850594997406,0.9677330404520035,5
fast_suppression_joint,4.25,-0.36779549717903137,-0.8332937359809875,1.0831762701272964,5
fast_suppression_joint,4.375,-0.14301323890686035,-0.8332937359809875,0.9937096238136292,5
fast_suppression_joint,4.5,-0.03137508034706116,-0.8332937359809875,0.7350262999534607,5
fast_suppression_joint,4.625,-0.14301323890686035,-0.8332937359809875,0.7332789301872253,5
fast_suppression_joint,4.75,-0.1629306823015213,-0.7365165054798126,0.4657384157180786,5
fast_suppression_joint,4.875,-0.36779549717903137,-0.7365165054798126,0.41879189014434814,5
high_gamma_power,-4.875,-0.40250682830810547,-1.2472354471683502,-0.10425817966461182,5
high_gamma_power,-4.75,-0.5297808647155762,-1.2472354471683502,0.028847187757492065,5
high_gamma_power,-4.625,-0.14519238471984863,-0.4439597725868225,0.028847187757492065,5
high_gamma_power,-4.5,-0.14519238471984863,-0.17635756731033325,0.0,5
high_gamma_power,-4.375,-0.14519238471984863,-0.15994811058044434,-0.12634021043777466,5
high_gamma_power,-4.25,-0.08933919668197632,-0.18027055263519287,-0.014917135238647461,5
high_gamma_power,-4.125,-0.10510635375976562,-0.35254112631082535,-0.05499929189682007,5
high_gamma_power,-4.0,-0.3741811029613018,-0.4579532742500305,0.5185924172401428,5
high_gamma_power,-3.875,-0.3741811029613018,-0.4579532742500305,0.5185924172401428,5
high_gamma_power,-3.75,-0.14298129081726074,-0.23969843983650208,0.11924552917480469,5
high_gamma_power,-3.625,0.11924552917480469,-0.22151656448841095,0.3478040099143982,5
high_gamma_power,-3.5,0.6545016765594482,-0.182030588388443,0.7066224217414856,5
